,country,date_local,longitude,latitude,rh_average,blh_average,tp_average,e_average,skt_average,sp_average,t2m_average,tcwv_average,ws_average,ndvi_average,elevation,nl,clc,ghaod_average,value
3819,CZ,2018-01-01,15.846376419067399,50.195362091064396,80.7356414794922,1108.359375,5.64339052289142e-06,-7.01436583767645e-05,279.964874267578,96905.6953125,280.602386474609,10.815411567688,5.1981482505798295,0.241399988532066,232.9978,255,1,0.0792519971728325,20.0
4148,CZ,2018-01-01,15.069967269897498,50.755100250244105,85.77992248535159,1145.31469726562,8.74402321642265e-05,-6.24261592747644e-05,278.767211914062,95517.09375,279.44964599609403,9.336724281311039,5.042401790618901,0.18219999969005604,404.2109,255,1,0.0846799984574318,16.0
4476,CZ,2018-01-01,18.2471809387207,49.7960395812988,68.51004028320311,432.274658203125,1.68806145666167e-05,-2.3761691409163197e-05,278.38775634765597,96751.515625,277.771362304688,13.310609817504899,4.59823226928711,0.124399997293949,230.132,255,1,0.0910739973187447,23.2
5054,CZ,2018-01-01,18.6097259521484,49.748958587646506,75.6181564331055,465.36380004882795,2.7496471375343397e-05,-2.53819598583505e-05,278.43096923828097,96098.390625,277.986297607422,13.5367984771729,4.369745254516601,0.15339998900890398,290.9274,255,1,0.0964863300323486,16.6
5828,CZ,2018-01-01,17.909532156434103,49.9460043993667,64.25360107421879,431.839477539062,2.3454929760191603e-05,-2.6546276785666103e-05,278.116912841797,96654.3671875,277.575042724609,12.656099319458,4.63329792022705,0.217699989676476,258.8505,253,1,0.0844200029969215,12.8
6168,CZ,2018-01-01,18.3510704040527,49.671791076660206,73.7646484375,416.592376708984,2.0592857254087e-05,-2.36507894442184e-05,278.001312255859,95957.46875,277.39361572265597,13.258331298828098,4.12967729568481,0.11699999868869802,290.8315,255,1,0.124211333692074,10.0
6781,CZ,2018-01-01,18.0893058776855,49.7209358215332,69.5232467651367,391.144897460938,1.5925006664474498e-05,-2.3914821213111302e-05,277.858428955078,96262.96875,277.16070556640597,13.0235328674316,4.3498830795288095,0.154599994421005,228.1685,118,4,0.112418003380299,19.4
7125,CZ,2018-01-01,18.422872543335,49.924678802490206,70.8486709594727,460.080932617188,2.3112363123800602e-05,-2.46179406531155e-05,278.88433837890597,97267.65625,278.428497314453,13.6782054901123,4.8732194900512695,0.12520000338554402,202.0492,229,2,0.102223001420498,15.4
7469,CZ,2018-01-01,18.5514526367188,49.863796234130895,74.0747299194336,477.49142456054705,2.4885377570171803e-05,-2.5260214897571104e-05,278.859375,96911.2265625,278.458740234375,13.747100830078098,4.7909779548645,0.21499998867511702,257.5009,255,1,0.0957584977149963,18.2
7747,CZ,2018-01-01,17.2378618184979,49.6016364785903,73.8270797729492,296.996307373047,2.44504699367099e-05,-3.03108445223188e-05,277.744873046875,96577.234375,277.141815185547,12.4417057037354,2.73035788536072,0.156499996781349,222.3355,255,1,0.0904349982738495,30.0
8046,CZ,2018-01-01,17.454158782959002,49.451656341552706,71.7403106689453,248.78137207031202,2.3131315174396102e-05,-2.8167760319775e-05,277.603118896484,97115.625,276.868865966797,13.0276765823364,3.0841040611267103,0.12709999084472698,216.0013,255,1,0.0790119990706444,28.0
8388,CZ,2018-01-01,15.7635488510132,50.0240364074707,81.635986328125,1151.63879394531,4.799082944373371e-06,-6.939261947991329e-05,280.289276123047,96933.4453125,280.803100585938,10.8976011276245,5.12055826187134,0.0876000002026558,226.071,255,1,0.0865100026130676,12.2
8677,CZ,2018-01-01,16.6667213439941,49.758995056152294,78.9545593261719,773.397216796875,2.59320604527602e-05,-5.4051957704359706e-05,278.329986572266,95412.9296875,278.760131835938,11.268151283264197,3.47268581390381,0.0874999985098839,366.0243,255,1,0.0842949971556664,20.4
9017,CZ,2018-01-01,13.402280807495101,49.732448577880895,82.9213409423828,1224.06896972656,4.83507665194338e-06,-5.41919798706658e-05,279.52215576171903,95431.4140625,279.659790039062,8.38686466217041,5.82956314086914,0.22229999303817702,341.1804,255,1,0.0890199989080429,8.4
9353,CZ,2018-01-01,13.368221282959,49.7701263427734,82.2782821655273,1227.68725585938,4.49045865025255e-06,-5.4490516049554605e-05,279.502777099609,95434.1484375,279.649993896484,8.33854579925537,5.86341762542725,0.17339999973773998,366.7037,255,1,0.0929569974541664,2.6
9689,CZ,2018-01-01,13.4233808517456,49.7686157226562,82.75628662109379,1235.95397949219,3.4149450129916697e-06,-5.4546835599467206e-05,279.545379638672,95441.6953125,279.67938232421903,8.371767997741701,5.87288045883179,0.201199993491173,344.5014,255,2,0.0906699970364571,7.6
10034,CZ,2018-01-01,13.3810386657715,49.7473297119141,82.6567764282227,1224.90100097656,4.91351784148719e-06,-5.4371132137021e-05,279.50592041015597,95432.3125,279.650970458984,8.35943508148193,5.84497213363647,0.167899996042252,308.2565,255,1,0.090878002345562,2.4
10376,CZ,2018-01-01,13.618537902832001,49.72200012207029,84.8192901611328,1256.3427734375,1.48793867538188e-06,-5.16753170813899e-05,279.574737548828,95258.5546875,279.653442382812,8.47007369995117,5.809319972991941,0.32909998297691306,372.9261,246,2,0.0959770008921623,7.6
10712,CZ,2018-01-01,14.9138593673706,50.428646087646506,82.3420028686523,1239.84033203125,3.5663935705088106e-05,-7.0191606937442e-05,280.244171142578,97315.46875,280.905151367188,10.0260906219482,5.1358699798584,0.174099996685982,228.8659,255,1,0.0842244997620583,17.2
11049,CZ,2018-01-01,15.1783027648926,50.3019828796387,81.4347305297852,1222.24926757812,1.79233957169345e-05,-6.78494907333516e-05,280.482543945312,97523.0625,281.089477539062,10.4408178329468,5.22031164169312,0.22299998998642,202.9636,159,2,0.0755999982357025,19.4
11389,CZ,2018-01-01,14.101783752441401,50.1438598632812,80.6152801513672,1404.9162597656198,3.51225162376068e-06,-5.751635399064979e-05,280.65252685546903,96769.515625,280.89068603515597,9.16091918945312,5.714867115020749,0.140299990773201,368.8047,255,1,0.095990002155304,11.0
11731,CZ,2018-01-01,14.058300018310499,49.9579277038574,84.30169677734379,1383.89489746094,1.93095274880761e-06,-5.66337221243884e-05,280.248779296875,96095.5,280.401092529297,9.01505374908447,5.72595500946045,0.173899993300438,225.7109,255,1,0.0914100036025047,15.6
12075,CZ,2018-01-01,13.8512496948242,50.6452789306641,76.9647750854492,1371.98352050781,6.377878889907151e-06,-5.28850432601757e-05,279.82257080078097,96084.6328125,280.209228515625,8.53089904785156,4.8045554161071795,0.138999998569489,272.4926,255,1,0.0775170028209686,18.6
12418,CZ,2018-01-01,13.327622413635302,50.3765869140625,76.2270812988281,1275.30529785156,4.32965498475824e-06,-4.4396620069164796e-05,278.671020507812,94718.7421875,278.87811279296903,7.7170877456665,5.39977931976318,0.166400000452995,324.0612,249,1,0.0790060013532639,9.6
12758,CZ,2018-01-01,13.6452722549438,50.5103645324707,74.5480117797852,1347.8115234375,2.48740388997248e-06,-4.83930307382252e-05,279.779663085938,95812.65625,279.9462890625,8.214037895202638,4.96849870681763,0.138400003314018,252.4609,255,1,0.0853670015931129,6.8
13099,CZ,2018-01-01,14.2187938690186,50.7741508483887,80.6771926879883,1360.63537597656,2.1317164282663698e-05,-5.988162956782621e-05,279.599609375,96199.671875,280.306518554688,8.96183013916016,4.67616939544678,0.19519999623298603,138.2901,255,1,0.0881050005555153,34.2
13438,CZ,2018-01-01,14.0411949157715,50.6835250854492,78.80975341796879,1367.96435546875,1.20528175102663e-05,-5.6587101425975595e-05,279.820465087891,96325.0234375,280.374725341797,8.80402660369873,4.77689218521118,0.0641999989748001,381.3164,255,2,0.0931629985570908,10.2
13783,CZ,2018-01-01,13.9978733062744,50.6831245422363,78.4558868408203,1370.84008789062,1.11385097625316e-05,-5.5957963922992294e-05,279.80133056640597,96261.734375,280.332397460938,8.74629974365234,4.77410078048706,0.0815999954938889,248.5117,255,1,0.0912050008773804,7.4
14121,CZ,2018-01-01,13.6734180450439,50.585765838623,75.40980529785159,1357.09594726562,3.29803356180491e-06,-4.8715242883190506e-05,279.715576171875,95765.7109375,279.935699462891,8.2520809173584,4.8591480255127,0.22149999439716297,282.5852,255,2,0.0781389996409416,15.8
14458,CZ,2018-01-01,15.6099348606165,49.4016509339586,88.41919708251949,1069.41796875,3.6989908949181e-06,-5.2923354814993204e-05,278.7353515625,94412.84375,278.724853515625,10.0176362991333,4.57424306869507,0.159099996089935,507.2849,255,1,0.0813099965453148,16.8
14794,CZ,2018-01-01,15.0802783966064,49.573394775390604,91.52581787109379,1236.55627441406,1.70784483088937e-06,-4.40974363300484e-05,279.3330078125,94770.4609375,279.300506591797,9.72759628295898,4.73952102661133,0.25509998202323897,511.4377,51,3,0.0830449983477592,8.2
15129,CZ,2018-01-01,17.6671752929688,49.232906341552706,74.3148498535156,223.527542114258,2.6823046937352e-05,-2.3015876649878895e-05,277.286010742188,96746.0,276.559326171875,13.3458433151245,2.93850708007812,0.183200001716614,285.4682,255,1,0.0869553312659264,16.4
15466,CZ,2018-01-01,17.4105606079102,49.259391784668,69.82550048828121,226.43238830566398,2.53122179856291e-05,-2.88313785858918e-05,277.72979736328097,97566.921875,277.017913818359,13.3403921127319,2.93298602104187,0.292099982500076,277.3665,182,2,0.107349999248981,16.6
15805,CZ,2018-01-01,17.967024334617697,49.4426129486202,77.4251251220703,288.637939453125,1.91384806385031e-05,-2.1684454623027698e-05,277.137969970703,95671.96875,276.347045898438,13.014061927795401,3.4790222644805895,0.19749999046325697,327.6742,217,2,0.0856013298034668,13.8
16146,GB,2018-01-01,-2.094278,57.15736,79.3012390136719,227.68225097656202,1.0915939441247199e-07,-3.87655818485655e-05,278.605682373047,98129.3359375,276.61065673828097,9.629312515258789,3.6970415115356405,0.0934999957680702,26.78906,255,1,0.0940750017762184,3.0
16481,GB,2018-01-01,-3.2429,55.792159999999996,88.04296875,586.129821777344,2.41992420342285e-05,-3.1678249797551e-05,276.41107177734403,95757.8515625,277.39727783203097,9.00755786895752,3.5316038131713903,0.28349998593330394,264.3419,66,4,0.106095001101494,2.0
16766,GB,2018-01-01,-4.041924,51.074793,77.4745330810547,1219.13793945312,0.0003860092838294,-0.0001049904240062,280.24407958984403,98565.046875,280.695281982422,9.836061477661131,9.21363353729248,0.301999986171722,8.892796,255,1,0.10728300362825399,4.2
17071,GB,2018-01-01,-5.928833,54.59965,97.4932479858398,1082.45983886719,8.4685962065123e-05,-6.17899495409802e-05,279.27587890625,98028.5,279.55059814453097,11.5106935501099,8.2451696395874,0.10879999399185199,24.38436,255,1,0.0682500004768372,7.0
17398,GB,2018-01-01,-1.8299990000000002,52.437165,76.83135986328121,636.05224609375,9.697300265543159e-05,-5.58033534616698e-05,278.95721435546903,98249.5703125,279.010772705078,10.1470584869385,4.62692451477051,0.221900001168251,135.2422,255,1,0.0297500006854534,7.6
17733,GB,2018-01-01,-3.007175,53.80489,82.3712539672852,875.8986206054691,0.0001559407392051,-4.9985126679530394e-05,279.242279052734,98862.9296875,280.029876708984,10.3361854553223,8.84471797943115,0.19539999961853002,15.821760000000001,255,1,0.13382999598979903,5.0
17989,GB,2018-01-01,-1.826744,50.73957,75.039176940918,910.66796875,0.0009518848382867,-6.69743167236447e-05,281.37811279296903,99263.3046875,280.61920166015597,11.6131772994995,5.635010242462161,0.274499982595444,14.246089999999999,255,1,0.106049999594688,9.8
18295,GB,2018-01-01,-2.584482,51.462839,73.9097442626953,844.7857055664059,0.0002458021626807,-6.766620936105029e-05,279.546020507812,98712.2265625,279.979583740234,10.1513833999634,5.46685028076172,0.137099996209145,16.04673,255,1,0.0827099978923798,5.6
18580,GB,2018-01-01,-3.17625,51.48178,73.3444061279297,974.46630859375,0.00027774480986400004,-7.29409948689863e-05,279.87823486328097,98602.1171875,280.17205810546903,9.74746131896973,7.200097560882571,0.157399997115135,41.746,255,1,0.12400000542402301,5.4
18909,GB,2018-01-01,-2.945307,54.894833999999996,85.3846817016602,754.762573242188,0.0001006165039143,-4.41058800788596e-05,277.57904052734403,96908.7265625,278.638153076172,9.08767414093018,4.41301012039185,0.172799989581108,23.1334,255,1,0.102679997682571,5.0
19221,GB,2018-01-01,0.54797,51.374264000000004,91.92125701904301,634.036682128906,0.0003049627703148,-3.6808818549616296e-05,279.70013427734403,98847.6171875,279.846343994141,12.9613647460938,3.61767983436584,0.198100000619888,37.917970000000004,255,1,0.10230500251054801,11.0
19551,GB,2018-01-01,-2.678731,51.638094,73.7550430297852,826.990112304688,0.0001962472888408,-6.80931989336386e-05,279.500732421875,98640.890625,280.011627197266,9.98186874389648,5.22015523910522,0.27140000462532005,69.36328,255,1,0.079706996679306,3.0
19868,GB,2018-01-01,-1.456944,53.231722,70.7480773925781,630.1956787109381,5.38494396096212e-06,-3.85381645173766e-05,278.616668701172,97402.2734375,278.187713623047,9.11050415039062,4.83979225158691,0.22789999842643696,96.35547,255,1,0.076614998281002,2.6
20199,GB,2018-01-01,-1.4549459999999999,53.244131,70.81494140625,632.1400146484381,5.63222965865862e-06,-3.84368649974931e-05,278.606109619141,97373.0703125,278.17724609375,9.091471672058109,4.84144353866577,0.282299995422363,117.3675,255,1,0.0798299983143806,4.0
20520,GB,2018-01-01,-1.5602280000000002,52.411563,78.36631774902341,617.492492675781,0.0001112948593799,-5.33543934579939e-05,278.888153076172,98181.1171875,278.844696044922,10.3844432830811,4.61791038513184,0.212200000882149,100.3944,255,1,0.0280000008642673,7.0
20635,GB,2018-01-01,-7.331179,55.002818000000005,93.1477584838867,1142.34228515625,0.0003805680025834,-5.51279917999636e-05,278.094024658203,97778.3203125,279.414276123047,10.8672618865967,8.157628059387209,0.26409998536109897,58.908280000000005,255,1,0.0288699995726347,8.0
20960,GB,2018-01-01,0.271609212739733,50.805786140485,98.5904159545898,799.3363647460941,0.0010957728372886,-7.05336351529695e-05,282.01171875,99296.265625,280.038238525391,14.3584537506104,5.285269737243651,0.186499997973442,8.863281,255,1,0.132504999637604,6.8
21280,GB,2018-01-01,-3.182186,55.945589,86.05310821533199,586.6944580078119,4.41769661847502e-05,-3.12473966914695e-05,277.096923828125,96773.0546875,277.87628173828097,9.41098213195801,3.70332145690918,0.17769999802112602,48.05527,255,1,0.11283499747514698,2.0
21596,GB,2018-01-01,-4.238214,55.860935999999995,95.1195907592773,513.341796875,0.0001763233885867,-4.37450944446027e-05,277.081909179688,96996.109375,278.140167236328,10.5045690536499,3.2814562320709197,0.138400003314018,19.12133,255,1,0.0795049965381622,3.0
21918,GB,2018-01-01,-4.243631,55.865781999999996,95.03952026367192,509.163696289062,0.0001782959443517,-4.30351065006107e-05,277.063110351562,96979.2578125,278.114532470703,10.490959167480499,3.25936651229858,0.127700001001358,47.03443,255,1,0.0842600017786026,5.6
22240,GB,2018-01-01,-3.704399,56.010318999999996,90.5995025634766,516.9591064453119,0.0001197095625684,-3.29531067109201e-05,276.97637939453097,97039.7421875,277.864105224609,9.95498180389404,3.1797199249267596,0.140900000929832,8.958767,255,1,0.0856100022792816,3.4
22547,GB,2018-01-01,-0.34122199999999997,53.748780000000004,75.7929000854492,595.060546875,5.42741815934278e-07,-3.7347756006056395e-05,279.237213134766,98918.859375,278.863677978516,9.97327423095703,5.08943843841553,0.149999991059303,4.568357,255,1,0.0874369964003563,6.2
23010,GB,2018-01-01,-1.5429110000000001,52.294884,79.0343475341797,619.7635498046881,0.0001573611370986,-5.5234271712833995e-05,278.87530517578097,98193.65625,278.878753662109,10.5253162384033,4.5498366355896,0.36489999294281,66.42925,252,1,0.0350000001490116,7.0
23326,GB,2018-01-01,-1.5331190000000001,52.28881,79.09214782714841,620.234680175781,0.0001599569804966,-5.5190521379699903e-05,278.871368408203,98188.1875,278.876495361328,10.5321102142334,4.54711008071899,0.165299996733665,59.10191,255,1,0.0363200008869171,4.0
23627,GB,2018-01-01,-1.5763610000000001,53.819972,78.92823791503909,824.391479492188,5.89742230658885e-05,-3.82335492759012e-05,278.88775634765597,97597.234375,278.848236083984,9.13477516174316,4.97105264663696,0.23510000109672502,94.27734,255,1,0.0746800005435944,5.2
23949,GB,2018-01-01,-1.5464719999999998,53.80378,78.4787673950195,818.924194335938,5.20149769727141e-05,-3.76471834897529e-05,278.958526611328,97697.0390625,278.900482177734,9.16696739196777,4.9253034591674805,0.19469998776912698,72.48519,255,1,0.0823300033807755,6.0
24277,GB,2018-01-01,-1.127311,52.619823,77.93821716308591,583.333312988281,4.48480459454004e-05,-4.53363863925915e-05,278.845794677734,98133.1640625,278.626556396484,10.505410194397,4.70599031448364,0.14360000193119002,84.42249,255,1,0.0454499982297421,3.8
24608,GB,2018-01-01,-3.022722,53.37286999999999,79.1526336669922,784.2872924804691,1.93484975170577e-05,-4.4878197513753494e-05,278.740081787109,98551.1328125,279.767425537109,9.90027904510498,5.78752326965332,0.111699998378754,45.43996,255,1,0.0820000022649765,4.0
24933,GB,2018-01-01,-2.8443330000000002,53.34633,78.0911636352539,730.7725219726559,1.61513398779789e-05,-4.4012889702571603e-05,278.718780517578,98651.4765625,279.709686279297,9.89156818389893,4.94136190414429,0.175399988889694,39.890640000000005,255,1,0.0815349966287613,6.0
25263,GB,2018-01-01,-0.441614,51.48879,83.4934463500977,535.392761230469,0.0001624124997761,-3.16325895255432e-05,279.206634521484,98622.28125,279.541717529297,12.234612464904801,3.44019508361816,0.24949999153614003,27.555559999999996,255,2,0.12184000015258802,4.8
25587,GB,2018-01-01,0.070766,51.45258,87.73138427734379,584.1068115234381,0.0002017615188378,-3.23431559081655e-05,279.523895263672,98743.421875,279.822601318359,12.640514373779302,3.3967659473419203,0.29359999299049394,46.20259,255,1,0.11489699780941,7.0
25870,GB,2018-01-01,-0.125889,51.522290000000005,85.0013885498047,548.9110107421881,0.00015475715918,-3.13115342578385e-05,279.361297607422,98717.8359375,279.683471679688,12.396771430969201,3.32235193252563,0.0433999970555305,32.38514,255,1,0.12483000010252,11.0
26185,GB,2018-01-01,-0.175269,51.54421,84.5125961303711,539.7591552734381,0.0001429703697795,-3.1210518500302e-05,279.3046875,98698.453125,279.626342773438,12.3248195648193,3.30856108665466,0.104399994015694,49.86333,255,1,0.12190999835729599,8.0
26490,GB,2018-01-01,-0.21349200000000002,51.52105,84.4825897216797,545.1629638671881,0.0001562362594995,-3.1458464945899296e-05,279.289459228516,98668.28125,279.610687255859,12.3457345962524,3.35479474067688,0.15240000188350697,24.01693,255,1,0.12109699845314,5.0
26738,GB,2018-01-01,0.184806,51.466029999999996,87.67233276367192,575.732238769531,0.0001875639427453,-3.263696999056261e-05,279.58489990234403,98813.296875,279.86810302734403,12.634089469909698,3.36310958862305,0.199099987745285,8.644397999999999,255,1,0.11603099852800398,5.4
27862,GB,2018-01-01,-0.154611,51.522529999999996,84.86033630371091,548.6549072265619,0.0001569476444274,-3.1384635803988203e-05,279.339965820312,98700.4296875,279.661834716797,12.3859701156616,3.33725047111511,0.05749999731779099,32.059020000000004,255,1,0.126794993877411,8.6
28282,GB,2018-01-01,-2.334139,53.484809999999996,77.2974853515625,721.4111938476559,4.71275889140088e-05,-4.34047688031569e-05,278.398956298828,97718.6640625,278.706787109375,9.35189533233643,4.896166801452639,0.124799996614456,28.852809999999998,255,1,0.0796419978141785,7.4
28568,GB,2018-01-01,-2.2378810000000002,53.481519999999996,77.19374084472659,716.8401489257809,4.91212558699772e-05,-4.18217532569543e-05,278.260833740234,97445.8828125,278.429351806641,9.173163414001461,4.857627868652339,0.10309999436140099,67.58579,255,1,0.0799949988722801,4.8
28893,GB,2018-01-01,-1.220874,54.569297,80.5512924194336,870.0239868164059,6.991433110670191e-06,-3.96402538171969e-05,279.50146484375,98179.3125,279.654083251953,9.334954261779789,4.813984394073491,0.129399999976158,7.073929,255,1,0.0560000017285347,3.8
29366,GB,2018-01-01,-1.610528,54.97825,76.763557434082,787.904663085938,1.01786190498387e-05,-3.74681148969103e-05,278.548217773438,97911.84375,279.325531005859,8.80121612548828,3.87080526351929,0.17870000004768397,49.59185,255,1,0.0690699964761734,2.0
29831,GB,2018-01-01,1.301976,52.61419300000001,67.2196044921875,471.339172363281,9.27903238334693e-06,-4.05496029998176e-05,279.48052978515597,99165.2109375,278.978118896484,10.1592559814453,4.810930728912349,0.246899992227554,36.43229,255,1,0.12041100114583998,8.0
30159,GB,2018-01-01,-1.146447,52.954730000000005,70.1424102783203,580.033142089844,8.572652632210521e-07,-4.096410339116121e-05,279.073608398438,98385.1015625,278.689849853516,9.96330833435059,4.81297159194946,0.0683000013232231,40.217,255,1,0.061294998973607996,6.0
30814,GB,2018-01-01,-4.142361,50.37167,73.4263534545898,1343.10681152344,0.0001315632252953,-0.0001464950473746,281.76361083984403,99082.875,281.507690429688,9.616963386535641,9.67152690887451,0.0154999997466803,7.171875,255,1,0.135639995336533,5.6
31136,GB,2018-01-01,-1.068583,50.82881,85.8617858886719,777.2182006835941,0.0009070680825971,-4.83812436868902e-05,280.4453125,99152.21875,280.256500244141,12.895637512207001,4.7469778060913095,0.18509998917579698,5.524161,255,1,0.10576000064611399,5.0
31423,GB,2018-01-01,-3.770822,51.58395,75.6245803833008,1026.41589355469,0.00043662937241600007,-8.670627721585329e-05,279.714477539062,98185.828125,280.049468994141,9.402838706970211,7.83029937744141,0.474699974060059,49.9294,255,1,0.10080199688672999,12.2
31753,GB,2018-01-01,-2.6803529999999998,53.76559,82.3033065795898,817.0632934570309,0.00013022193161299999,-6.23935193289071e-05,278.66741943359403,98218.3046875,279.578369140625,9.96826076507568,6.2074275016784695,0.151600003242493,48.11531,255,1,0.08975800126791,6.0
32054,GB,2018-01-01,-0.944067,51.45309,81.5774841308594,557.556335449219,0.0001887046091724,-3.47399545717053e-05,279.00274658203097,98398.421875,279.324859619141,11.6967620849609,3.7770049571991002,0.13269999623298598,44.45081,255,1,0.0710749998688698,3.0
32371,GB,2018-01-01,0.634889,51.45617,89.6200790405273,593.429382324219,0.0002302504144608,-3.3009437174769105e-05,279.667388916016,99056.1796875,279.933624267578,12.7581214904785,3.71116828918457,0.348299980163574,12.330010000000001,144,2,0.10565000027418099,2.0
32689,GB,2018-01-01,-4.227678,50.411463,73.43719482421879,1334.41882324219,0.0001264417078346,-0.0001396615407429,281.376098632812,98914.1015625,281.390380859375,9.5715913772583,9.3040714263916,0.32949998974800104,59.75,254,1,0.133424997329712,5.0
33007,GB,2018-01-01,-0.300306,52.132417,83.9435043334961,500.26806640625,0.0001489997812313,-3.9353955799015205e-05,278.900268554688,98718.6171875,279.016815185547,11.7457628250122,3.77149701118469,0.238699987530708,24.93265,255,1,0.0917889997363091,4.0
